,label,text
5338,1,steers turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off .
5339,0,a film that loses sight of its own story .
5340,0,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp ."
5341,1,"a distant , even sterile , yet compulsively watchable look at the sordid life of hogan's heroes star bob crane ."
5342,1,"the film belongs to the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public"
5343,0,it's bedeviled by labored writing and slack direction .
5344,0,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is ."
5345,1,"this is a visually stunning rumination on love , memory , history and the war between art and commerce ."
5346,1,"it's a treat watching shaw , a british stage icon , melting under the heat of phocion's attentions ."
5347,0,frenetic but not really funny .
5348,1,a muted freak-out
5349,0,"it's a trifle of a movie , with a few laughs surrounding an unremarkable soft center ."
5350,0,"for a film about two mismatched buddies , crystal and de niro share little screen time and even less chemistry ."
5351,0,. . . overly melodramatic . . .
5352,1,"a twisty , moody slice of southern gothic . . ."
5353,0,"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan ."
5354,1,"the film's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations ."
5355,0,"the movie certainly has its share of clever moments and biting dialogue , but there's just not much lurking below its abstract surface ."
5356,1,"the movie has a soft , percolating magic , a deadpan suspense ."
5357,0,"devolves into the derivative , leaning on badly-rendered cgi effects ."
5358,1,it's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form .
5359,1,very psychoanalytical -- provocatively so -- and also refreshingly literary .
5360,1,"you just know something terrible is going to happen . but when it does , you're entirely unprepared ."
5361,1,the film has a terrific look and salma hayek has a feel for the character at all stages of her life .
5362,0,"as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four ."
5363,1,nair doesn't treat the issues lightly . she allows each character to confront their problems openly and honestly .
5364,0,it's been 20 years since 48 hrs . made eddie murphy a movie star and the man hasn't aged a day . but his showboating wise-cracker stock persona sure is getting old .
5365,1,those with a modicum of patience will find in these characters' foibles a timeless and unique perspective .
5366,1,worth the effort to watch .
5367,1,"if you're burnt out on it's a wonderful life marathons and bored with a christmas carol , it might just be the movie you're looking for . it depends on how well flatulence gags fit into your holiday concept ."
5368,1,"a wonderful , ghastly film ."
5369,0,admirably ambitious but self-indulgent .
5370,1,"thanks to the château's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises ."
5371,1,resourceful and ingenious entertainment .
5372,1,"it's mildly entertaining , especially if you find comfort in familiarity . but it's hardly a necessary enterprise ."
5373,0,"no number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story ."
5374,0,this mistaken-identity picture is so film-culture referential that the final product is a ghost .
5375,0,[a] mess .
5376,0,it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .
5377,1,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor .
5378,1,"anyone who's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy , repressed and twisted personal life their tormentor deserved . these people are really going to love the piano teacher ."
5379,1,"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing ."
5380,0,too much of the humor falls flat .
5381,0,"a few hours after you've seen it , you forget you've been to the movies ."
5382,1,thurman and lewis are hilarious throughout .
5383,1,"droll caper-comedy remake of "" big deal on madonna street "" that's a sly , amusing , laugh-filled little gem in which the ultimate "" bellini "" begins to look like a "" real kaputschnik . """
5384,0,"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions ."
5385,0,feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series .
5386,0,"whereas last year's exemplary sexy beast seemed to revitalize the british gangster movie , this equally brutal outing merely sustains it ."
5387,0,"woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the "" saving private ryan "" battle scenes before realizing steven spielberg got it right the first time ?"
5388,0,"if shayamalan wanted to tell a story about a man who loses his faith , why didn't he just do it , instead of using bad sci-fi as window dressing ?"
5389,1,this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces .
